data type,model,init method,prune ratio,restore,number,best accuracy
cifar10,conv3_wobn,kaiming_out,0.96,1,4,30.59000015258789
cifar10,conv3_wobn,kaiming_out,0.82,1,5,50.7599983215332
cifar10,conv3_wobn,kaiming_out,0.86,0,1,48.369998931884766
cifar10,conv3_wobn,xavier,0.96,0,4,37.95000076293945
cifar10,conv3_wobn,kaiming_in,0.84,0,3,49.880001068115234
cifar10,conv3_wobn,kaiming_out,0.80,1,4,52.68000030517578
cifar10,conv3_wobn,kaiming_in,0.94,1,1,45.04999923706055
cifar10,conv3_wobn,kaiming_out,0.86,0,3,46.88999938964844
cifar10,conv3_wobn,xavier,0.98,1,3,22.670000076293945
cifar10,conv3_wobn,kaiming_in,0.96,1,4,37.09000015258789
cifar10,conv3_wobn,kaiming_in,0.92,0,2,49.290000915527344
cifar10,conv3_wobn,xavier,0.92,1,5,46.84000015258789
cifar10,conv3_wobn,kaiming_in,0.98,1,2,25.110000610351562
cifar10,conv3_wobn,kaiming_out,0.90,1,2,43.709999084472656
cifar10,conv3_wobn,kaiming_in,0.82,1,2,50.9900016784668
cifar10,conv3_wobn,kaiming_out,0.84,0,5,46.970001220703125
cifar10,conv3_wobn,kaiming_out,0.94,0,1,32.36000061035156
cifar10,conv3_wobn,kaiming_in,0.98,0,5,28.690000534057617
cifar10,conv3_wobn,kaiming_in,0.86,1,2,55.0
cifar10,conv3_wobn,xavier,0.92,1,2,46.709999084472656
cifar10,conv3_wobn,xavier,0.82,1,5,51.779998779296875
cifar10,conv3_wobn,kaiming_in,0.86,0,5,55.7400016784668
cifar10,conv3_wobn,kaiming_in,0.80,0,3,52.29999923706055
cifar10,conv3_wobn,xavier,0.86,1,3,55.7599983215332
cifar10,conv3_wobn,xavier,0.98,0,1,10.0
cifar10,conv3_wobn,xavier,0.90,0,2,49.79999923706055
cifar10,conv3_wobn,kaiming_out,0.94,1,5,37.06999969482422
cifar10,conv3_wobn,xavier,0.88,1,4,51.70000076293945
cifar10,conv3_wobn,kaiming_in,0.94,0,4,44.36000061035156
cifar10,conv3_wobn,kaiming_in,0.94,1,5,44.06999969482422
cifar10,conv3_wobn,kaiming_out,0.92,0,2,40.02000045776367
cifar10,conv3_wobn,kaiming_in,0.92,1,4,47.36000061035156
cifar10,conv3_wobn,kaiming_in,0.90,1,4,50.31999969482422
cifar10,conv3_wobn,kaiming_in,0.84,0,2,49.90999984741211
cifar10,conv3_wobn,xavier,0.96,0,2,39.06999969482422
cifar10,conv3_wobn,xavier,0.80,0,4,52.86000061035156
cifar10,conv3_wobn,kaiming_in,0.92,0,5,47.93000030517578
cifar10,conv3_wobn,xavier,0.84,1,5,57.349998474121094
cifar10,conv3_wobn,kaiming_in,0.88,1,3,51.15999984741211
cifar10,conv3_wobn,kaiming_in,0.82,0,1,49.7599983215332
cifar10,conv3_wobn,kaiming_out,0.92,0,5,40.189998626708984
cifar10,conv3_wobn,kaiming_out,0.96,1,5,33.849998474121094
cifar10,conv3_wobn,xavier,0.80,1,2,51.9900016784668
cifar10,conv3_wobn,xavier,0.90,1,2,51.18000030517578
cifar10,conv3_wobn,xavier,0.80,0,5,52.97999954223633
cifar10,conv3_wobn,kaiming_out,0.86,0,2,46.90999984741211
cifar10,conv3_wobn,kaiming_out,0.94,1,2,39.290000915527344
cifar10,conv3_wobn,kaiming_in,0.84,1,2,56.58000183105469
cifar10,conv3_wobn,xavier,0.80,1,3,50.869998931884766
cifar10,conv3_wobn,kaiming_in,0.92,1,5,47.45000076293945
cifar10,conv3_wobn,kaiming_in,0.90,0,1,51.040000915527344
cifar10,conv3_wobn,xavier,0.84,1,1,55.060001373291016
cifar10,conv3_wobn,kaiming_out,0.82,0,3,50.06999969482422
cifar10,conv3_wobn,xavier,0.88,1,2,52.29999923706055
cifar10,conv3_wobn,kaiming_out,0.88,0,4,44.58000183105469
cifar10,conv3_wobn,xavier,0.94,1,1,44.66999816894531
cifar10,conv3_wobn,kaiming_out,0.96,1,3,29.979999542236328
cifar10,conv3_wobn,kaiming_out,0.84,0,1,49.130001068115234
cifar10,conv3_wobn,kaiming_out,0.86,1,4,48.349998474121094
cifar10,conv3_wobn,kaiming_in,0.98,1,4,23.579999923706055
cifar10,conv3_wobn,kaiming_in,0.94,1,4,42.47999954223633
cifar10,conv3_wobn,kaiming_out,0.80,0,5,51.58000183105469
cifar10,conv3_wobn,kaiming_in,0.98,1,1,23.059999465942383
cifar10,conv3_wobn,xavier,0.86,1,2,54.0
cifar10,conv3_wobn,kaiming_out,0.88,0,3,45.810001373291016
cifar10,conv3,kaiming_in,0.82,0,3,51.619998931884766
cifar10,conv3,kaiming_out,0.84,0,3,48.849998474121094
cifar10,conv3,xavier,0.86,0,5,56.02000045776367
cifar10,conv3,xavier,0.98,0,2,27.8799991607666
cifar10,conv3,kaiming_out,0.98,1,5,21.059999465942383
cifar10,conv3,kaiming_out,0.94,0,5,38.52000045776367
cifar10,conv3,xavier,0.82,1,3,50.97999954223633
cifar10,conv3,xavier,0.92,1,4,48.540000915527344
cifar10,conv3,kaiming_out,0.96,0,5,33.40999984741211
cifar10,conv3,kaiming_out,0.98,1,4,22.8799991607666
cifar10,conv3,kaiming_out,0.86,1,5,48.959999084472656
cifar10,conv3,kaiming_out,0.92,0,4,42.439998626708984
cifar10,conv3,xavier,0.96,1,4,41.7400016784668
cifar10,conv3,kaiming_out,0.80,1,1,52.86000061035156
cifar10,conv3,xavier,0.82,1,2,51.45000076293945
cifar10,conv3,kaiming_out,0.90,1,4,46.709999084472656
cifar10,conv3,xavier,0.80,0,1,52.38999938964844
cifar10,conv3,kaiming_in,0.86,0,3,55.27000045776367
cifar10,conv3,kaiming_out,0.92,1,2,43.779998779296875
cifar10,conv3,kaiming_in,0.86,1,4,55.88999938964844
cifar10,conv3,kaiming_in,0.90,1,2,51.83000183105469
cifar10,conv3,kaiming_in,0.90,0,4,50.779998779296875
cifar10,conv3,xavier,0.92,0,3,48.380001068115234
cifar10,conv3,kaiming_in,0.98,1,5,31.34000015258789
cifar10,conv3,kaiming_in,0.80,1,3,53.220001220703125
cifar10,conv3,xavier,0.94,0,1,47.70000076293945
cifar10,conv3,kaiming_in,0.84,1,5,51.709999084472656
cifar10,conv3,kaiming_in,0.94,0,3,46.0
cifar10,conv3,xavier,0.94,0,2,45.0099983215332
cifar10,conv3,kaiming_in,0.88,0,2,55.22999954223633
cifar10,conv3,kaiming_out,0.82,0,1,45.59000015258789
cifar10,conv3,xavier,0.88,1,1,53.2400016784668
cifar10,conv3,xavier,0.82,0,5,52.689998626708984
cifar10,conv3,kaiming_in,0.96,1,3,41.900001525878906
cifar10,conv3,xavier,0.84,0,3,50.529998779296875
cifar10,conv3,kaiming_out,0.90,1,5,45.349998474121094
cifar10,conv3,kaiming_out,0.82,1,1,51.66999816894531
cifar10,conv3,kaiming_out,0.84,0,2,48.7599983215332
cifar10,conv3,kaiming_in,0.98,0,1,24.610000610351562
cifar10,conv3,kaiming_in,0.98,0,2,31.0
cifar10,conv3,kaiming_in,0.92,1,2,48.959999084472656
cifar10,conv3,kaiming_in,0.94,0,2,45.15999984741211
cifar10,conv3,xavier,0.98,1,4,31.100000381469727
cifar10,conv3,kaiming_out,0.84,1,2,50.560001373291016
cifar10,conv3,kaiming_in,0.96,0,4,42.33000183105469
cifar10,conv3,xavier,0.86,0,2,55.06999969482422
cifar10,conv3,kaiming_in,0.82,0,5,51.29999923706055
cifar10,conv3,kaiming_out,0.86,1,2,49.43000030517578
cifar10,conv3,kaiming_out,0.80,1,2,53.779998779296875
cifar10,conv3,kaiming_out,0.82,0,4,48.150001525878906
cifar10,conv3,kaiming_in,0.82,1,4,52.63999938964844
cifar10,conv3,kaiming_out,0.88,0,5,46.2599983215332
cifar10,conv3,xavier,0.94,0,4,46.04999923706055
cifar10,conv3,kaiming_in,0.88,1,2,53.54999923706055
cifar10,conv3,kaiming_in,0.96,0,5,40.099998474121094
cifar10,conv3,xavier,0.86,0,1,54.45000076293945
cifar10,conv3,kaiming_in,0.96,0,1,41.88999938964844
cifar10,conv3,kaiming_in,0.98,0,4,32.88999938964844
cifar10,conv3,kaiming_out,0.92,1,3,41.43000030517578
cifar10,conv3,kaiming_out,0.96,0,2,33.9900016784668
cifar10,conv3,kaiming_out,0.82,1,3,51.279998779296875
cifar10,conv3,xavier,0.88,0,5,53.060001373291016
cifar10,conv3,kaiming_in,0.80,0,1,53.7599983215332
cifar10,conv3,kaiming_in,0.90,1,5,50.599998474121094
cifar10,conv3,xavier,0.80,0,3,53.97999954223633
cifar10,conv3,kaiming_in,0.94,1,3,45.41999816894531
cifar10,conv3,xavier,0.96,1,1,41.119998931884766
cifar10,conv3,kaiming_in,0.82,1,3,53.630001068115234
cifar10,conv3,xavier,0.90,1,4,52.529998779296875
cifar10,conv3,xavier,0.92,1,1,48.84000015258789
cifar10,conv3,kaiming_out,0.90,1,1,45.22999954223633
cifar10,conv3,kaiming_out,0.88,1,2,47.88999938964844
cifar10,conv3,kaiming_out,0.94,1,1,40.130001068115234
cifar10,conv3,kaiming_in,0.94,0,1,45.790000915527344
cifar10,conv3,kaiming_in,0.86,0,2,55.09000015258789
cifar10,conv3,kaiming_in,0.90,0,5,51.38999938964844
cifar10,conv3,kaiming_in,0.84,1,3,57.869998931884766
cifar10,conv3,kaiming_out,0.96,0,1,33.810001373291016
cifar10,conv3,xavier,0.92,0,2,48.63999938964844
cifar10,conv3,kaiming_out,0.92,1,4,42.349998474121094
cifar10,conv3,kaiming_in,0.84,0,1,51.810001373291016
cifar10,conv3,xavier,0.92,0,5,49.02000045776367
cifar10,conv3,kaiming_out,0.88,1,4,47.20000076293945
cifar10,conv3,kaiming_in,0.88,0,5,54.0
cifar10,conv3,kaiming_out,0.96,0,3,33.29999923706055
cifar10,conv3,xavier,0.98,1,2,25.639999389648438
cifar10,conv3,xavier,0.94,1,4,45.70000076293945
cifar10,conv3,xavier,0.80,1,5,53.439998626708984
cifar10,conv3,kaiming_in,0.84,0,4,50.16999816894531
cifar10,conv3,xavier,0.96,0,3,39.540000915527344
cifar10,conv3,kaiming_in,0.86,1,3,55.47999954223633
cifar10,conv3,kaiming_out,0.90,1,3,44.2400016784668
cifar10,conv3,xavier,0.92,1,3,48.18000030517578
cifar10,conv3,xavier,0.90,1,3,50.59000015258789
cifar10,conv3,xavier,0.90,0,5,51.38999938964844
cifar10,conv3,xavier,0.88,0,1,52.209999084472656
cifar10,conv3,kaiming_out,0.80,0,2,49.59000015258789
cifar10,conv3,xavier,0.82,1,4,51.689998626708984
cifar10,conv3,xavier,0.84,0,5,51.06999969482422
cifar10,conv3,kaiming_out,0.96,0,4,36.119998931884766
cifar10,conv3,kaiming_in,0.86,0,1,56.97999954223633
cifar10,conv3,kaiming_in,0.98,0,3,30.780000686645508
cifar10,conv3,kaiming_in,0.80,0,2,53.97999954223633
cifar10,conv3,xavier,0.82,0,2,52.43000030517578
cifar10,conv3,kaiming_in,0.88,1,1,53.150001525878906
cifar10,conv3,xavier,0.90,0,3,51.15999984741211
cifar10,conv3,xavier,0.96,1,2,40.709999084472656
cifar10,conv3,xavier,0.88,0,3,53.619998931884766
cifar10,conv3,xavier,0.84,0,4,50.22999954223633
cifar10,conv3,kaiming_in,0.82,0,4,52.5
cifar10,conv3,xavier,0.88,0,4,54.779998779296875
cifar10,conv3,kaiming_out,0.84,1,5,51.06999969482422
cifar10,conv3,kaiming_in,0.84,1,1,56.810001373291016
cifar10,conv3,kaiming_out,0.94,0,3,40.060001373291016
cifar10,conv3,kaiming_out,0.82,1,2,50.939998626708984
cifar10,conv3,kaiming_in,0.92,0,1,49.83000183105469
cifar10,conv3,kaiming_in,0.98,1,3,24.809999465942383
cifar10,conv3,kaiming_in,0.88,1,5,54.869998931884766
cifar10,conv3,xavier,0.86,1,1,55.77000045776367
cifar10,conv3,kaiming_in,0.82,1,5,52.09000015258789
cifar10,conv3,xavier,0.88,1,5,54.0099983215332
cifar10,conv3,kaiming_in,0.80,1,1,52.7599983215332
cifar10,conv3,xavier,0.86,1,4,54.720001220703125
cifar10,conv3,kaiming_out,0.88,1,1,47.56999969482422
cifar10,conv3,kaiming_in,0.94,1,2,45.91999816894531
cifar10,conv3,kaiming_in,0.96,1,5,41.63999938964844
cifar10,conv3,kaiming_in,0.92,1,1,47.380001068115234
cifar10,conv3,xavier,0.84,1,4,57.720001220703125
cifar10,conv3,kaiming_out,0.96,1,2,36.119998931884766
cifar10,conv3,kaiming_out,0.82,0,2,48.060001373291016
cifar10,conv3,kaiming_in,0.88,1,4,53.59000015258789
cifar10,conv3,kaiming_in,0.88,0,4,54.45000076293945
cifar10,conv3,kaiming_out,0.94,1,4,40.7599983215332
cifar10,conv3,xavier,0.86,0,4,55.560001373291016
cifar10,conv3,kaiming_in,0.80,1,5,53.56999969482422
cifar10,conv3,xavier,0.94,1,2,45.81999969482422
cifar10,conv3,kaiming_out,0.80,1,5,53.810001373291016
cifar10,conv3,kaiming_in,0.88,0,3,54.58000183105469
cifar10,conv3,kaiming_out,0.88,1,3,46.75
cifar10,conv3,kaiming_out,0.84,0,4,48.41999816894531
cifar10,conv3,kaiming_out,0.80,0,1,47.150001525878906
cifar10,conv3,kaiming_out,0.98,0,4,20.950000762939453
cifar10,conv3,xavier,0.80,1,1,53.900001525878906
cifar10,conv3,xavier,0.86,1,5,54.93000030517578
cifar10,conv3,kaiming_out,0.90,0,2,43.369998931884766
cifar10,conv3,kaiming_out,0.84,1,3,50.66999816894531
cifar10,conv3,xavier,0.90,0,4,51.36000061035156
cifar10,conv3,kaiming_in,0.96,0,3,41.66999816894531
cifar10,conv3,kaiming_out,0.80,0,3,50.93000030517578
cifar10,conv3,kaiming_in,0.86,1,1,56.04999923706055
cifar10,conv3,xavier,0.82,0,4,51.529998779296875
cifar10,conv3,kaiming_in,0.80,0,4,53.66999816894531
cifar10,conv3,xavier,0.92,0,4,49.7400016784668
cifar10,conv3,xavier,0.88,0,2,53.880001068115234
cifar10,conv3,xavier,0.84,1,2,57.08000183105469
cifar10,conv3,xavier,0.80,1,4,52.849998474121094
cifar10,conv3,kaiming_out,0.98,0,2,20.0
cifar10,conv3,kaiming_out,0.92,0,3,42.29999923706055
cifar10,conv3,xavier,0.86,0,3,57.34000015258789
cifar10,conv3,kaiming_in,0.82,0,2,52.58000183105469
cifar10,conv3,xavier,0.98,1,5,29.079999923706055
cifar10,conv3,xavier,0.84,0,1,51.130001068115234
cifar10,conv3,kaiming_out,0.86,1,3,49.68000030517578
cifar10,conv3,kaiming_out,0.98,1,1,22.780000686645508
cifar10,conv3,xavier,0.96,1,3,40.34000015258789
cifar10,conv3,kaiming_in,0.84,0,5,50.209999084472656
cifar10,conv3,kaiming_in,0.90,0,2,51.52000045776367
cifar10,conv3,kaiming_in,0.92,1,3,47.84000015258789
cifar10,conv3,kaiming_out,0.90,0,1,43.93000030517578
cifar10,conv3,kaiming_out,0.90,0,3,44.22999954223633
cifar10,conv3,xavier,0.98,0,3,31.290000915527344
cifar10,conv3,kaiming_out,0.94,0,2,39.709999084472656
cifar10,conv3,kaiming_in,0.96,1,2,40.099998474121094
cifar10,conv3,kaiming_out,0.88,0,1,47.13999938964844
cifar10,conv3,kaiming_in,0.96,0,2,37.560001373291016
cifar10,conv3,kaiming_in,0.90,1,3,50.91999816894531
cifar10,conv3,kaiming_out,0.84,1,4,50.279998779296875
cifar10,conv3,kaiming_out,0.94,0,4,40.34000015258789
cifar10,conv3,xavier,0.84,1,3,57.810001373291016
cifar10,conv3,kaiming_out,0.88,1,5,46.16999816894531
cifar10,conv3,xavier,0.96,0,1,40.33000183105469
cifar10,conv3,kaiming_in,0.88,0,1,52.77000045776367
cifar10,conv3,kaiming_out,0.82,0,5,50.72999954223633
cifar10,conv3,kaiming_in,0.80,0,5,53.02000045776367
cifar10,conv3,kaiming_out,0.92,0,1,41.4900016784668
cifar10,conv3,kaiming_in,0.90,1,1,51.959999084472656
cifar10,conv3,xavier,0.98,0,5,31.610000610351562
cifar10,conv3,kaiming_in,0.80,1,4,53.27000045776367
cifar10,conv3,xavier,0.98,1,1,28.950000762939453
cifar10,conv3,kaiming_out,0.90,0,5,45.599998474121094
cifar10,conv3,kaiming_out,0.94,1,3,40.099998474121094
cifar10,conv3,kaiming_out,0.88,0,2,46.220001220703125
cifar10,conv3,kaiming_out,0.92,1,5,43.529998779296875
cifar10,conv3,kaiming_out,0.98,0,5,23.8799991607666
cifar10,conv3,xavier,0.94,0,5,44.70000076293945
cifar10,conv3,kaiming_out,0.98,1,2,18.920000076293945
cifar10,conv3,kaiming_out,0.86,1,1,49.77000045776367
cifar10,conv3,xavier,0.96,0,5,40.560001373291016
cifar10,conv3,xavier,0.98,0,4,28.489999771118164
cifar10,conv3,xavier,0.84,0,2,50.41999816894531
cifar10,conv3,kaiming_in,0.82,1,1,50.72999954223633
cifar10,conv3,kaiming_in,0.94,0,5,47.439998626708984
cifar10,conv3,kaiming_out,0.90,0,4,45.560001373291016
cifar10,conv3,kaiming_out,0.96,1,1,35.97999954223633
cifar10,conv3,kaiming_in,0.86,0,4,56.66999816894531
cifar10,conv3,xavier,0.88,1,3,53.290000915527344
cifar10,conv3,kaiming_in,0.80,1,2,53.70000076293945
cifar10,conv3,kaiming_in,0.96,1,1,40.75
cifar10,conv3,xavier,0.94,1,5,44.97999954223633
cifar10,conv3,kaiming_in,0.86,1,5,56.63999938964844
cifar10,conv3,xavier,0.82,1,1,52.22999954223633
cifar10,conv3,xavier,0.94,1,3,41.869998931884766
cifar10,conv3,kaiming_out,0.98,0,3,19.329999923706055
cifar10,conv3,xavier,0.90,1,5,51.77000045776367
cifar10,conv3,kaiming_out,0.84,1,1,51.66999816894531
cifar10,conv3,kaiming_out,0.80,0,4,50.68000030517578
cifar10,conv3,kaiming_out,0.98,1,3,25.110000610351562
cifar10,conv3,kaiming_out,0.82,1,4,52.709999084472656
cifar10,conv3,kaiming_in,0.92,0,3,50.209999084472656
cifar10,conv3,xavier,0.96,1,5,42.36000061035156
cifar10,conv3,xavier,0.92,0,1,50.2400016784668
cifar10,conv3,kaiming_in,0.92,0,4,49.47999954223633
cifar10,conv3,xavier,0.80,0,2,52.95000076293945
cifar10,conv3,kaiming_out,0.86,0,4,47.689998626708984
cifar10,conv3,xavier,0.82,0,3,52.81999969482422
cifar10,conv3,xavier,0.90,1,1,49.75
cifar10,conv3,kaiming_out,0.98,0,1,22.700000762939453
cifar10,conv3,kaiming_out,0.86,0,5,47.81999969482422
cifar10,conv3,kaiming_in,0.84,1,4,58.2400016784668
cifar10,conv3,xavier,0.94,0,3,45.380001068115234
cifar10,conv3,kaiming_out,0.80,1,3,53.06999969482422
cifar10,conv3,kaiming_in,0.90,0,3,51.2599983215332
cifar10,conv3,kaiming_out,0.92,1,1,43.2400016784668
cifar10,conv3,xavier,0.90,0,1,51.40999984741211
cifar10,conv3,xavier,0.82,0,1,53.0
cifar10,conv3,kaiming_out,0.96,1,4,35.29999923706055
cifar10,conv3,kaiming_out,0.82,1,5,51.689998626708984
cifar10,conv3,kaiming_out,0.86,0,1,45.540000915527344
cifar10,conv3,xavier,0.96,0,4,40.90999984741211
cifar10,conv3,kaiming_in,0.84,0,3,50.779998779296875
cifar10,conv3,kaiming_out,0.80,1,4,52.560001373291016
cifar10,conv3,kaiming_in,0.94,1,1,46.83000183105469
cifar10,conv3,kaiming_out,0.86,0,3,47.66999816894531
cifar10,conv3,xavier,0.98,1,3,31.18000030517578
cifar10,conv3,kaiming_in,0.96,1,4,41.40999984741211
cifar10,conv3,kaiming_in,0.92,0,2,49.90999984741211
cifar10,conv3,xavier,0.92,1,5,48.45000076293945
cifar10,conv3,kaiming_in,0.98,1,2,28.770000457763672
cifar10,conv3,kaiming_out,0.90,1,2,46.209999084472656
cifar10,conv3,kaiming_in,0.82,1,2,52.400001525878906
cifar10,conv3,kaiming_out,0.84,0,5,49.15999984741211
cifar10,conv3,kaiming_out,0.94,0,1,39.90999984741211
cifar10,conv3,kaiming_in,0.98,0,5,27.889999389648438
cifar10,conv3,kaiming_in,0.86,1,2,54.77000045776367
cifar10,conv3,xavier,0.92,1,2,48.22999954223633
cifar10,conv3,xavier,0.82,1,5,51.540000915527344
cifar10,conv3,kaiming_in,0.86,0,5,56.13999938964844
cifar10,conv3,kaiming_in,0.80,0,3,53.099998474121094
cifar10,conv3,xavier,0.86,1,3,56.06999969482422
cifar10,conv3,xavier,0.98,0,1,29.979999542236328
cifar10,conv3,xavier,0.90,0,2,51.939998626708984
cifar10,conv3,kaiming_out,0.94,1,5,39.93000030517578
cifar10,conv3,xavier,0.88,1,4,52.72999954223633
cifar10,conv3,kaiming_in,0.94,0,4,46.20000076293945
cifar10,conv3,kaiming_in,0.94,1,5,45.7400016784668
cifar10,conv3,kaiming_out,0.92,0,2,42.31999969482422
cifar10,conv3,kaiming_in,0.92,1,4,50.61000061035156
cifar10,conv3,kaiming_in,0.90,1,4,51.400001525878906
cifar10,conv3,kaiming_in,0.84,0,2,51.38999938964844
cifar10,conv3,xavier,0.96,0,2,40.65999984741211
cifar10,conv3,xavier,0.80,0,4,53.599998474121094
cifar10,conv3,kaiming_in,0.92,0,5,49.33000183105469
cifar10,conv3,xavier,0.84,1,5,56.83000183105469
cifar10,conv3,kaiming_in,0.88,1,3,55.02000045776367
cifar10,conv3,kaiming_in,0.82,0,1,51.459999084472656
cifar10,conv3,kaiming_out,0.92,0,5,42.54999923706055
cifar10,conv3,kaiming_out,0.96,1,5,33.47999954223633
cifar10,conv3,xavier,0.80,1,2,53.9900016784668
cifar10,conv3,xavier,0.90,1,2,51.68000030517578
cifar10,conv3,xavier,0.80,0,5,52.849998474121094
cifar10,conv3,kaiming_out,0.86,0,2,47.2599983215332
cifar10,conv3,kaiming_out,0.94,1,2,41.349998474121094
cifar10,conv3,kaiming_in,0.84,1,2,56.16999816894531
cifar10,conv3,xavier,0.80,1,3,54.40999984741211
cifar10,conv3,kaiming_in,0.92,1,5,49.099998474121094
cifar10,conv3,kaiming_in,0.90,0,1,52.970001220703125
cifar10,conv3,xavier,0.84,1,1,56.869998931884766
cifar10,conv3,kaiming_out,0.82,0,3,48.04999923706055
cifar10,conv3,xavier,0.88,1,2,54.47999954223633
cifar10,conv3,kaiming_out,0.88,0,4,45.540000915527344
cifar10,conv3,xavier,0.94,1,1,46.150001525878906
cifar10,conv3,kaiming_out,0.96,1,3,34.58000183105469
cifar10,conv3,kaiming_out,0.84,0,1,47.70000076293945
cifar10,conv3,kaiming_out,0.86,1,4,49.54999923706055
cifar10,conv3,kaiming_in,0.98,1,4,34.290000915527344
cifar10,conv3,kaiming_in,0.94,1,4,46.11000061035156
cifar10,conv3,kaiming_out,0.80,0,5,50.36000061035156
cifar10,conv3,kaiming_in,0.98,1,1,33.08000183105469
cifar10,conv3,xavier,0.86,1,2,56.880001068115234
cifar10,conv3,kaiming_out,0.88,0,3,45.88999938964844
