data type,model,init method,prune ratio,restore,mean,max,min,std
cifar10,fc3,kaiming_out,0.96,2,57.51600036621094,57.970001220703125,57.060001373291016,0.3605968353552176
cifar10,fc3,kaiming_out,0.96,3,57.817999267578124,58.099998474121094,57.2599983215332,0.3297275743486907
cifar10,fc3,kaiming_out,0.98,0,53.48800048828125,53.790000915527344,53.29999923706055,0.1861991978959671
cifar10,fc3,kaiming_out,0.98,1,53.486000061035156,53.72999954223633,53.130001068115234,0.2605369575065032
cifar10,fc3,kaiming_out,0.98,2,53.513999938964844,53.93000030517578,53.08000183105469,0.38513599758499256
cifar10,fc3,kaiming_out,0.98,3,53.21999969482422,53.97999954223633,52.81999969482422,0.4667441809633984
cifar10,fc3,xavier,0.8,0,63.491999816894534,63.7400016784668,63.22999954223633,0.2293905503039533
cifar10,fc3,xavier,0.8,1,63.72200012207031,63.95000076293945,63.56999969482422,0.1418451934325586
cifar10,fc3,xavier,0.8,2,63.55199966430664,63.95000076293945,63.22999954223633,0.3040890326392372
cifar10,fc3,xavier,0.8,3,63.58600006103516,63.91999816894531,63.38999938964844,0.20082244075751915
cifar10,fc3,xavier,0.82,0,63.1020004272461,63.43000030517578,62.81999969482422,0.27967851384513837
cifar10,fc3,xavier,0.82,1,63.40400009155273,63.720001220703125,63.09000015258789,0.2383910037977872
cifar10,fc3,xavier,0.82,2,63.30800018310547,63.650001525878906,62.86000061035156,0.2949068919533
cifar10,fc3,xavier,0.82,3,63.39399871826172,64.05999755859375,62.52000045776367,0.5678722403669303
cifar10,fc3,xavier,0.84,0,62.91199951171875,63.130001068115234,62.72999954223633,0.17152321643660082
cifar10,fc3,xavier,0.84,1,62.70600051879883,62.900001525878906,62.119998931884766,0.32981905328750655
cifar10,fc3,xavier,0.84,2,62.80999984741211,63.04999923706055,62.5,0.21130542818131406
cifar10,fc3,xavier,0.84,3,62.75599975585938,63.099998474121094,62.45000076293945,0.2343706304948767
cifar10,fc3,xavier,0.86,0,62.39800033569336,62.630001068115234,61.93000030517578,0.2718823488156429
cifar10,fc3,xavier,0.86,1,62.31800003051758,62.459999084472656,62.119998931884766,0.12417749290719467
cifar10,fc3,xavier,0.86,2,62.354000091552734,62.599998474121094,62.13999938964844,0.19411320347118022
cifar10,fc3,xavier,0.86,3,62.40199966430664,62.63999938964844,61.86000061035156,0.32143357265046646
cifar10,fc3,xavier,0.88,0,61.94000015258789,62.04999923706055,61.77000045776367,0.1077030163381247
cifar10,fc3,xavier,0.88,1,62.03600006103515,62.29999923706055,61.59000015258789,0.2975395309734369
cifar10,fc3,xavier,0.88,2,61.86199951171875,62.29999923706055,61.56999969482422,0.2870019909747886
cifar10,fc3,xavier,0.88,3,61.77599945068359,62.029998779296875,61.56999969482422,0.16425555838091838
cifar10,fc3,xavier,0.9,0,61.279999542236325,61.5099983215332,61.06999969482422,0.1944214223924653
cifar10,fc3,xavier,0.9,1,61.344000244140624,61.4900016784668,61.16999816894531,0.13296690933152314
cifar10,fc3,xavier,0.9,2,61.35800018310547,61.650001525878906,61.18000030517578,0.20092340655680574
cifar10,fc3,xavier,0.9,3,61.25400009155273,61.7400016784668,60.970001220703125,0.2972040828755427
cifar10,fc3,xavier,0.92,0,60.29399948120117,60.4900016784668,59.91999816894531,0.2316905023810592
cifar10,fc3,xavier,0.92,1,60.40999984741211,60.72999954223633,60.220001220703125,0.2105938733988733
cifar10,fc3,xavier,0.92,2,60.78600082397461,61.150001525878906,60.61000061035156,0.21030980174310987
cifar10,fc3,xavier,0.92,3,60.295999908447264,60.5099983215332,60.11000061035156,0.1495988986480566
cifar10,fc3,xavier,0.94,0,59.232000732421874,59.400001525878906,58.880001068115234,0.226207700709522
cifar10,fc3,xavier,0.94,1,59.40800018310547,59.630001068115234,58.93000030517578,0.28481563909555285
cifar10,fc3,xavier,0.94,2,59.34399948120117,59.599998474121094,59.04999923706055,0.20255820372992747
cifar10,fc3,xavier,0.94,3,59.27000045776367,59.380001068115234,59.15999984741211,0.08000028134165046
cifar10,fc3,xavier,0.96,0,57.54000015258789,57.720001220703125,57.38999938964844,0.12145031614564628
cifar10,fc3,xavier,0.96,1,57.77800064086914,58.11000061035156,57.43000030517578,0.27380691647407035
cifar10,fc3,xavier,0.96,2,57.60800018310547,58.150001525878906,57.41999816894531,0.30703505882123816
cifar10,fc3,xavier,0.96,3,57.603999328613284,57.84000015258789,57.279998779296875,0.23437147686403928
cifar10,fc3,xavier,0.98,0,53.35000076293945,53.65999984741211,53.150001525878906,0.20579058348753404
cifar10,fc3,xavier,0.98,1,53.28600006103515,53.869998931884766,52.790000915527344,0.46165945133360603
cifar10,fc3,xavier,0.98,2,53.45,54.16999816894531,52.970001220703125,0.4913241839534669
cifar10,fc3,xavier,0.98,3,53.38799896240234,53.65999984741211,52.849998474121094,0.3120420333236743
cifar10,fc3_wobn,kaiming_in,0.8,0,60.386000061035155,60.70000076293945,60.0099983215332,0.34019135128525985
cifar10,fc3_wobn,kaiming_in,0.8,1,60.23800048828125,60.560001373291016,59.95000076293945,0.26658999317027327
cifar10,fc3_wobn,kaiming_in,0.82,0,59.99000015258789,60.29999923706055,59.400001525878906,0.3462649885460673
cifar10,fc3_wobn,kaiming_in,0.82,1,60.348001098632814,60.97999954223633,59.650001525878906,0.4868977036093976
cifar10,fc3_wobn,kaiming_in,0.84,0,59.89199981689453,60.040000915527344,59.66999816894531,0.16932297834936516
cifar10,fc3_wobn,kaiming_in,0.84,1,59.85999984741211,60.2599983215332,59.16999816894531,0.4248534813966837
cifar10,fc3_wobn,kaiming_in,0.86,0,59.80199966430664,60.189998626708984,59.029998779296875,0.47452114872597856
cifar10,fc3_wobn,kaiming_in,0.86,1,59.83800048828125,59.9900016784668,59.59000015258789,0.16084175560014144
cifar10,fc3_wobn,kaiming_in,0.88,0,59.68199996948242,59.7599983215332,59.540000915527344,0.09470919058507257
cifar10,fc3_wobn,kaiming_in,0.88,1,59.9140007019043,60.150001525878906,59.68000030517578,0.1817415155835146
cifar10,fc3_wobn,kaiming_in,0.9,0,59.35,59.70000076293945,59.02000045776367,0.29077528351570703
cifar10,fc3_wobn,kaiming_in,0.9,1,59.33600006103516,59.97999954223633,58.720001220703125,0.5175710836796951
cifar10,fc3_wobn,kaiming_in,0.92,0,58.75199966430664,59.209999084472656,58.06999969482422,0.4241697865044387
cifar10,fc3_wobn,kaiming_in,0.92,1,58.91599960327149,59.13999938964844,58.41999816894531,0.2963621539214433
cifar10,fc3_wobn,kaiming_in,0.94,0,57.40999984741211,58.040000915527344,56.81999969482422,0.47434191039365725
cifar10,fc3_wobn,kaiming_in,0.94,1,57.60599975585937,57.84000015258789,57.18000030517578,0.2554991476580111
cifar10,fc3_wobn,kaiming_in,0.96,0,56.241999816894534,56.630001068115234,56.0099983215332,0.26109445948721693
cifar10,fc3_wobn,kaiming_in,0.96,1,56.305999755859375,56.470001220703125,56.09000015258789,0.14010732733291142
cifar10,fc3_wobn,kaiming_in,0.98,0,51.85799942016602,52.38999938964844,51.45000076293945,0.36009650484202077
cifar10,fc3_wobn,kaiming_in,0.98,1,52.43000030517578,53.09000015258789,51.970001220703125,0.4871859653112205
cifar10,fc3_wobn,kaiming_out,0.8,0,58.74999923706055,59.2599983215332,58.099998474121094,0.46141147836872337
cifar10,fc3_wobn,kaiming_out,0.8,1,60.00399932861328,60.310001373291016,59.81999969482422,0.1847439584989958
cifar10,fc3_wobn,kaiming_out,0.82,0,58.847999572753906,59.0,58.59000015258789,0.17224987438780437
cifar10,fc3_wobn,kaiming_out,0.82,1,60.24599914550781,60.91999816894531,59.91999816894531,0.4103407103830205
cifar10,fc3_wobn,kaiming_out,0.84,0,59.375999450683594,59.54999923706055,59.13999938964844,0.15274149899613426
cifar10,fc3_wobn,kaiming_out,0.84,1,60.10800018310547,60.54999923706055,59.880001068115234,0.26771187008850084
cifar10,fc3_wobn,kaiming_out,0.86,0,59.64800033569336,59.83000183105469,59.41999816894531,0.18485269528400342
cifar10,fc3_wobn,kaiming_out,0.86,1,60.09800033569336,60.34000015258789,59.540000915527344,0.3287398844877228
cifar10,fc3_wobn,kaiming_out,0.88,0,59.47400054931641,59.689998626708984,59.290000915527344,0.17096702731102487
cifar10,fc3_wobn,kaiming_out,0.88,1,59.594000244140624,59.81999969482422,59.25,0.22634015457067383
cifar10,fc3_wobn,kaiming_out,0.9,0,59.135999298095705,59.439998626708984,58.86000061035156,0.258707837195886
cifar10,fc3_wobn,kaiming_out,0.9,1,59.39000015258789,60.0,58.630001068115234,0.510538679879304
cifar10,fc3_wobn,kaiming_out,0.92,0,58.630000305175784,59.09000015258789,57.84000015258789,0.5005495324568695
cifar10,fc3_wobn,kaiming_out,0.92,1,58.49000015258789,58.86000061035156,58.13999938964844,0.3552468733635304
cifar10,fc3_wobn,kaiming_out,0.94,0,58.044000244140626,58.470001220703125,57.560001373291016,0.33170768747592577
cifar10,fc3_wobn,kaiming_out,0.94,1,57.773999786376955,57.97999954223633,57.5,0.1880954826252223
cifar10,fc3_wobn,kaiming_out,0.96,0,56.28800048828125,56.70000076293945,55.97999954223633,0.29456779189571325
cifar10,fc3_wobn,kaiming_out,0.96,1,56.37200012207031,56.599998474121094,56.220001220703125,0.14060472293681098
cifar10,fc3_wobn,kaiming_out,0.98,0,52.28600006103515,53.16999816894531,51.810001373291016,0.5453702690080523
cifar10,fc3_wobn,kaiming_out,0.98,1,52.27000045776367,53.029998779296875,51.560001373291016,0.5226367125483794
cifar10,fc3_wobn,xavier,0.8,0,60.184000396728514,60.630001068115234,59.470001220703125,0.45736210597243016
cifar10,fc3_wobn,xavier,0.8,1,60.226000213623045,60.939998626708984,59.68000030517578,0.4764237233916273
cifar10,fc3_wobn,xavier,0.82,0,59.89400024414063,60.47999954223633,59.560001373291016,0.361772795850141
cifar10,fc3_wobn,xavier,0.82,1,60.14000015258789,60.43000030517578,59.68000030517578,0.30191054362007647
cifar10,fc3_wobn,xavier,0.84,0,60.25599975585938,60.81999969482422,59.91999816894531,0.368551522743526
cifar10,fc3_wobn,xavier,0.84,1,60.050000762939455,60.25,59.77000045776367,0.1736375183939036
cifar10,fc3_wobn,xavier,0.86,0,60.177999877929686,60.349998474121094,59.959999084472656,0.16543870022887525
cifar10,fc3_wobn,xavier,0.86,1,59.95599899291992,60.189998626708984,59.81999969482422,0.14825613251790662
cifar10,fc3_wobn,xavier,0.88,0,59.52200012207031,60.0,59.04999923706055,0.39896188264408877
cifar10,fc3_wobn,xavier,0.88,1,59.82400054931641,60.400001525878906,58.630001068115234,0.7190133234530894
cifar10,fc3_wobn,xavier,0.9,0,59.412001037597655,59.880001068115234,58.9900016784668,0.3564688237116241
cifar10,fc3_wobn,xavier,0.9,1,59.22199935913086,59.5,58.900001525878906,0.2590747297174226
cifar10,fc3_wobn,xavier,0.92,0,58.716000366210935,59.099998474121094,58.400001525878906,0.2592862329316329
cifar10,fc3_wobn,xavier,0.92,1,58.78199996948242,59.16999816894531,58.189998626708984,0.3838230936755232
cifar10,fc3_wobn,xavier,0.94,0,57.74399948120117,57.86000061035156,57.619998931884766,0.10714518485509796
cifar10,fc3_wobn,xavier,0.94,1,57.86800003051758,58.13999938964844,57.45000076293945,0.29701856700432816
cifar10,fc3_wobn,xavier,0.96,0,56.34199981689453,56.54999923706055,55.9900016784668,0.20945061273675122
cifar10,fc3_wobn,xavier,0.96,1,56.38200073242187,56.630001068115234,56.099998474121094,0.22016002661384854
cifar10,fc3_wobn,xavier,0.98,0,52.11399917602539,52.5099983215332,51.599998474121094,0.3282224957474742
cifar10,fc3_wobn,xavier,0.98,1,52.434000396728514,52.91999816894531,52.060001373291016,0.3398225898165175
