data type,model,init method,prune ratio,restore,number,best accuracy
cifar10,conv3,xavier,0.94,3,5,45.540000915527344
cifar10,conv3,kaiming_in,0.96,3,1,40.4900016784668
cifar10,conv3,xavier,0.92,3,4,48.540000915527344
cifar10,conv3,kaiming_out,0.82,1,5,59.77000045776367
cifar10,conv3,kaiming_out,0.90,1,1,51.75
cifar10,conv3,kaiming_out,0.84,2,5,47.77000045776367
cifar10,conv3,kaiming_in,0.88,2,1,53.20000076293945
cifar10,conv3,xavier,0.92,0,4,49.31999969482422
cifar10,conv3,xavier,0.88,0,2,53.83000183105469
cifar10,conv3,kaiming_out,0.92,3,2,49.27000045776367
cifar10,conv3,kaiming_out,0.84,0,4,52.61000061035156
cifar10,conv3,xavier,0.98,2,2,31.75
cifar10,conv3,kaiming_in,0.80,2,2,60.58000183105469
cifar10,conv3,kaiming_out,0.82,2,4,45.91999816894531
cifar10,conv3,kaiming_out,0.88,1,3,54.04999923706055
cifar10,conv3,xavier,0.96,1,4,42.540000915527344
cifar10,conv3,kaiming_in,0.80,0,5,60.59000015258789
cifar10,conv3,xavier,0.92,3,3,48.970001220703125
cifar10,conv3,kaiming_in,0.96,0,2,41.02000045776367
cifar10,conv3,xavier,0.84,0,3,57.04999923706055
cifar10,conv3,xavier,0.94,2,4,45.41999816894531
cifar10,conv3,xavier,0.84,0,4,58.060001373291016
cifar10,conv3,xavier,0.86,1,5,56.0099983215332
cifar10,conv3,kaiming_in,0.96,0,1,41.68000030517578
cifar10,conv3,kaiming_out,0.86,3,2,55.779998779296875
cifar10,conv3,xavier,0.88,2,2,53.97999954223633
cifar10,conv3,kaiming_in,0.84,0,5,57.08000183105469
cifar10,conv3,kaiming_out,0.80,0,4,48.72999954223633
cifar10,conv3,kaiming_in,0.82,1,4,59.22999954223633
cifar10,conv3,kaiming_out,0.88,3,3,54.18000030517578
cifar10,conv3,kaiming_in,0.82,0,1,58.41999816894531
cifar10,conv3,kaiming_out,0.96,0,1,36.63999938964844
cifar10,conv3,kaiming_in,0.80,0,4,60.380001068115234
cifar10,conv3,kaiming_in,0.92,2,5,48.650001525878906
cifar10,conv3,kaiming_in,0.86,0,1,55.86000061035156
cifar10,conv3,kaiming_out,0.80,2,4,50.849998474121094
cifar10,conv3,kaiming_in,0.88,3,3,54.709999084472656
cifar10,conv3,kaiming_out,0.94,3,4,44.84000015258789
cifar10,conv3,kaiming_in,0.96,3,2,40.16999816894531
cifar10,conv3,xavier,0.94,0,3,45.4900016784668
cifar10,conv3,xavier,0.96,1,2,40.400001525878906
cifar10,conv3,xavier,0.92,1,1,49.619998931884766
cifar10,conv3,kaiming_out,0.92,1,1,49.470001220703125
cifar10,conv3,kaiming_in,0.82,0,3,58.86000061035156
cifar10,conv3,kaiming_out,0.80,0,3,53.15999984741211
cifar10,conv3,kaiming_out,0.92,3,4,49.70000076293945
cifar10,conv3,kaiming_out,0.84,1,5,58.119998931884766
cifar10,conv3,xavier,0.96,2,5,41.810001373291016
cifar10,conv3,xavier,0.80,1,5,60.290000915527344
cifar10,conv3,kaiming_in,0.92,0,5,49.16999816894531
cifar10,conv3,kaiming_in,0.86,2,3,54.869998931884766
cifar10,conv3,xavier,0.96,3,4,40.38999938964844
cifar10,conv3,kaiming_in,0.84,1,4,58.939998626708984
cifar10,conv3,xavier,0.92,0,5,50.470001220703125
cifar10,conv3,kaiming_out,0.90,1,2,52.41999816894531
cifar10,conv3,xavier,0.82,0,5,58.290000915527344
cifar10,conv3,xavier,0.96,3,1,41.16999816894531
cifar10,conv3,kaiming_in,0.90,1,2,52.81999969482422
cifar10,conv3,kaiming_in,0.82,3,4,58.529998779296875
cifar10,conv3,kaiming_in,0.84,1,2,57.959999084472656
cifar10,conv3,kaiming_in,0.88,0,5,53.369998931884766
cifar10,conv3,kaiming_out,0.88,0,5,45.630001068115234
cifar10,conv3,xavier,0.96,2,1,41.5
cifar10,conv3,xavier,0.82,3,1,59.18000030517578
cifar10,conv3,kaiming_in,0.86,3,2,54.369998931884766
cifar10,conv3,xavier,0.92,1,2,49.470001220703125
cifar10,conv3,kaiming_out,0.86,0,1,47.54999923706055
cifar10,conv3,xavier,0.80,3,1,60.84000015258789
cifar10,conv3,kaiming_in,0.86,0,4,56.459999084472656
cifar10,conv3,kaiming_out,0.98,3,3,31.989999771118164
cifar10,conv3,kaiming_out,0.80,2,1,47.15999984741211
cifar10,conv3,kaiming_in,0.86,1,2,56.060001373291016
cifar10,conv3,kaiming_in,0.96,2,1,40.529998779296875
cifar10,conv3,kaiming_out,0.98,0,2,27.969999313354492
cifar10,conv3,kaiming_out,0.92,1,3,49.61000061035156
cifar10,conv3,kaiming_out,0.88,1,2,52.06999969482422
cifar10,conv3,kaiming_in,0.84,3,4,57.5
cifar10,conv3,xavier,0.92,2,5,48.79999923706055
cifar10,conv3,kaiming_in,0.96,1,2,40.91999816894531
cifar10,conv3,kaiming_out,0.98,2,2,23.1299991607666
cifar10,conv3,kaiming_in,0.84,0,4,57.290000915527344
cifar10,conv3,kaiming_out,0.94,0,4,41.209999084472656
cifar10,conv3,kaiming_in,0.96,1,5,40.369998931884766
cifar10,conv3,kaiming_out,0.94,0,2,40.56999969482422
cifar10,conv3,kaiming_in,0.90,2,5,52.790000915527344
cifar10,conv3,kaiming_in,0.84,0,3,56.72999954223633
cifar10,conv3,kaiming_out,0.84,1,2,58.4900016784668
cifar10,conv3,xavier,0.86,3,3,54.349998474121094
cifar10,conv3,kaiming_out,0.84,0,1,50.380001068115234
cifar10,conv3,kaiming_out,0.98,2,5,23.43000030517578
cifar10,conv3,xavier,0.90,0,2,50.61000061035156
cifar10,conv3,kaiming_in,0.90,0,4,51.119998931884766
cifar10,conv3,xavier,0.94,0,1,45.9900016784668
cifar10,conv3,xavier,0.84,2,3,56.689998626708984
cifar10,conv3,kaiming_in,0.98,2,3,34.06999969482422
cifar10,conv3,xavier,0.86,1,3,56.790000915527344
cifar10,conv3,kaiming_in,0.96,0,3,40.849998474121094
cifar10,conv3,kaiming_in,0.82,0,5,57.91999816894531
cifar10,conv3,xavier,0.84,1,3,57.40999984741211
cifar10,conv3,xavier,0.80,2,2,59.880001068115234
cifar10,conv3,kaiming_out,0.96,2,4,33.04999923706055
cifar10,conv3,xavier,0.90,3,3,52.119998931884766
cifar10,conv3,kaiming_out,0.92,0,4,42.709999084472656
cifar10,conv3,kaiming_in,0.84,3,2,57.029998779296875
cifar10,conv3,kaiming_in,0.80,2,1,60.25
cifar10,conv3,kaiming_in,0.94,1,5,45.56999969482422
cifar10,conv3,kaiming_in,0.80,3,4,59.959999084472656
cifar10,conv3,kaiming_in,0.92,1,3,46.810001373291016
cifar10,conv3,xavier,0.92,1,3,50.34000015258789
cifar10,conv3,kaiming_out,0.98,2,3,20.149999618530273
cifar10,conv3,kaiming_out,0.86,3,5,56.369998931884766
cifar10,conv3,xavier,0.94,0,5,45.959999084472656
cifar10,conv3,xavier,0.96,2,3,41.61000061035156
cifar10,conv3,kaiming_in,0.94,2,3,44.7599983215332
cifar10,conv3,kaiming_in,0.80,0,1,60.20000076293945
cifar10,conv3,xavier,0.88,2,1,53.849998474121094
cifar10,conv3,kaiming_in,0.90,0,1,51.54999923706055
cifar10,conv3,xavier,0.82,1,3,59.66999816894531
